run_id,control,regime,prompt_index,seed,model,n_steps,csv_path
factual_p0_seed42,none,factual,0,42,qwen2.5-coder:7b,48,results\llm_entropy\runs\factual_p0_seed42_none.csv
factual_p0_seed42,shuffled,factual,0,42,qwen2.5-coder:7b,48,results\llm_entropy\runs\factual_p0_seed42_shuffled.csv
factual_p0_seed42,random_uniform,factual,0,42,qwen2.5-coder:7b,48,results\llm_entropy\runs\factual_p0_seed42_random_uniform.csv
creative_p0_seed42,none,creative,0,42,qwen2.5-coder:7b,48,results\llm_entropy\runs\creative_p0_seed42_none.csv
creative_p0_seed42,shuffled,creative,0,42,qwen2.5-coder:7b,48,results\llm_entropy\runs\creative_p0_seed42_shuffled.csv
creative_p0_seed42,random_uniform,creative,0,42,qwen2.5-coder:7b,48,results\llm_entropy\runs\creative_p0_seed42_random_uniform.csv
mathematical_p0_seed42,none,mathematical,0,42,qwen2.5-coder:7b,48,results\llm_entropy\runs\mathematical_p0_seed42_none.csv
mathematical_p0_seed42,shuffled,mathematical,0,42,qwen2.5-coder:7b,48,results\llm_entropy\runs\mathematical_p0_seed42_shuffled.csv
mathematical_p0_seed42,random_uniform,mathematical,0,42,qwen2.5-coder:7b,48,results\llm_entropy\runs\mathematical_p0_seed42_random_uniform.csv
philosophical_p0_seed42,none,philosophical,0,42,qwen2.5-coder:7b,48,results\llm_entropy\runs\philosophical_p0_seed42_none.csv
philosophical_p0_seed42,shuffled,philosophical,0,42,qwen2.5-coder:7b,48,results\llm_entropy\runs\philosophical_p0_seed42_shuffled.csv
philosophical_p0_seed42,random_uniform,philosophical,0,42,qwen2.5-coder:7b,48,results\llm_entropy\runs\philosophical_p0_seed42_random_uniform.csv
factual_p0_seed42,none,factual,0,42,qwen2.5-coder:7b,70,results\llm_entropy\runs\factual_p0_seed42_none.csv
factual_p0_seed42,shuffled,factual,0,42,qwen2.5-coder:7b,70,results\llm_entropy\runs\factual_p0_seed42_shuffled.csv
factual_p0_seed42,random_uniform,factual,0,42,qwen2.5-coder:7b,70,results\llm_entropy\runs\factual_p0_seed42_random_uniform.csv
creative_p0_seed42,none,creative,0,42,qwen2.5-coder:7b,184,results\llm_entropy\runs\creative_p0_seed42_none.csv
creative_p0_seed42,shuffled,creative,0,42,qwen2.5-coder:7b,184,results\llm_entropy\runs\creative_p0_seed42_shuffled.csv
creative_p0_seed42,random_uniform,creative,0,42,qwen2.5-coder:7b,184,results\llm_entropy\runs\creative_p0_seed42_random_uniform.csv
mathematical_p0_seed42,none,mathematical,0,42,qwen2.5-coder:7b,200,results\llm_entropy\runs\mathematical_p0_seed42_none.csv
mathematical_p0_seed42,shuffled,mathematical,0,42,qwen2.5-coder:7b,200,results\llm_entropy\runs\mathematical_p0_seed42_shuffled.csv
mathematical_p0_seed42,random_uniform,mathematical,0,42,qwen2.5-coder:7b,200,results\llm_entropy\runs\mathematical_p0_seed42_random_uniform.csv
philosophical_p0_seed42,none,philosophical,0,42,qwen2.5-coder:7b,200,results\llm_entropy\runs\philosophical_p0_seed42_none.csv
philosophical_p0_seed42,shuffled,philosophical,0,42,qwen2.5-coder:7b,200,results\llm_entropy\runs\philosophical_p0_seed42_shuffled.csv
philosophical_p0_seed42,random_uniform,philosophical,0,42,qwen2.5-coder:7b,200,results\llm_entropy\runs\philosophical_p0_seed42_random_uniform.csv
factual_p0_seed99,none,factual,0,99,qwen2.5-coder:7b,48,48,results\llm_entropy\runs\factual_p0_seed99_none.csv
factual_p0_seed99,shuffled,factual,0,99,qwen2.5-coder:7b,48,48,results\llm_entropy\runs\factual_p0_seed99_shuffled.csv
factual_p0_seed99,random_uniform,factual,0,99,qwen2.5-coder:7b,48,48,results\llm_entropy\runs\factual_p0_seed99_random_uniform.csv
creative_p0_seed99,none,creative,0,99,qwen2.5-coder:7b,48,48,results\llm_entropy\runs\creative_p0_seed99_none.csv
creative_p0_seed99,shuffled,creative,0,99,qwen2.5-coder:7b,48,48,results\llm_entropy\runs\creative_p0_seed99_shuffled.csv
creative_p0_seed99,random_uniform,creative,0,99,qwen2.5-coder:7b,48,48,results\llm_entropy\runs\creative_p0_seed99_random_uniform.csv
mathematical_p0_seed99,none,mathematical,0,99,qwen2.5-coder:7b,48,48,results\llm_entropy\runs\mathematical_p0_seed99_none.csv
mathematical_p0_seed99,shuffled,mathematical,0,99,qwen2.5-coder:7b,48,48,results\llm_entropy\runs\mathematical_p0_seed99_shuffled.csv
mathematical_p0_seed99,random_uniform,mathematical,0,99,qwen2.5-coder:7b,48,48,results\llm_entropy\runs\mathematical_p0_seed99_random_uniform.csv
philosophical_p0_seed99,none,philosophical,0,99,qwen2.5-coder:7b,48,48,results\llm_entropy\runs\philosophical_p0_seed99_none.csv
philosophical_p0_seed99,shuffled,philosophical,0,99,qwen2.5-coder:7b,48,48,results\llm_entropy\runs\philosophical_p0_seed99_shuffled.csv
philosophical_p0_seed99,random_uniform,philosophical,0,99,qwen2.5-coder:7b,48,48,results\llm_entropy\runs\philosophical_p0_seed99_random_uniform.csv
factual_p0_seed42,none,factual,0,42,qwen2.5-coder:7b,55,1024,results\llm_entropy\runs\factual_p0_seed42_none.csv
factual_p0_seed42,shuffled,factual,0,42,qwen2.5-coder:7b,55,1024,results\llm_entropy\runs\factual_p0_seed42_shuffled.csv
factual_p0_seed42,random_uniform,factual,0,42,qwen2.5-coder:7b,55,1024,results\llm_entropy\runs\factual_p0_seed42_random_uniform.csv
creative_p0_seed42,none,creative,0,42,qwen2.5-coder:7b,184,1024,results\llm_entropy\runs\creative_p0_seed42_none.csv
creative_p0_seed42,shuffled,creative,0,42,qwen2.5-coder:7b,184,1024,results\llm_entropy\runs\creative_p0_seed42_shuffled.csv
creative_p0_seed42,random_uniform,creative,0,42,qwen2.5-coder:7b,184,1024,results\llm_entropy\runs\creative_p0_seed42_random_uniform.csv
mathematical_p0_seed42,none,mathematical,0,42,qwen2.5-coder:7b,512,1024,results\llm_entropy\runs\mathematical_p0_seed42_none.csv
mathematical_p0_seed42,shuffled,mathematical,0,42,qwen2.5-coder:7b,512,1024,results\llm_entropy\runs\mathematical_p0_seed42_shuffled.csv
mathematical_p0_seed42,random_uniform,mathematical,0,42,qwen2.5-coder:7b,512,1024,results\llm_entropy\runs\mathematical_p0_seed42_random_uniform.csv
philosophical_p0_seed42,none,philosophical,0,42,qwen2.5-coder:7b,284,1024,results\llm_entropy\runs\philosophical_p0_seed42_none.csv
philosophical_p0_seed42,shuffled,philosophical,0,42,qwen2.5-coder:7b,284,1024,results\llm_entropy\runs\philosophical_p0_seed42_shuffled.csv
philosophical_p0_seed42,random_uniform,philosophical,0,42,qwen2.5-coder:7b,284,1024,results\llm_entropy\runs\philosophical_p0_seed42_random_uniform.csv
factual_p0_seed42,none,factual,0,42,qwen2.5-coder:7b,55,1024,results\llm_entropy\runs\factual_p0_seed42_none.csv
factual_p0_seed42,shuffled,factual,0,42,qwen2.5-coder:7b,55,1024,results\llm_entropy\runs\factual_p0_seed42_shuffled.csv
factual_p0_seed42,random_uniform,factual,0,42,qwen2.5-coder:7b,55,1024,results\llm_entropy\runs\factual_p0_seed42_random_uniform.csv
creative_p0_seed42,none,creative,0,42,qwen2.5-coder:7b,166,1024,results\llm_entropy\runs\creative_p0_seed42_none.csv
creative_p0_seed42,shuffled,creative,0,42,qwen2.5-coder:7b,166,1024,results\llm_entropy\runs\creative_p0_seed42_shuffled.csv
creative_p0_seed42,random_uniform,creative,0,42,qwen2.5-coder:7b,166,1024,results\llm_entropy\runs\creative_p0_seed42_random_uniform.csv
mathematical_p0_seed42,none,mathematical,0,42,qwen2.5-coder:7b,512,1024,results\llm_entropy\runs\mathematical_p0_seed42_none.csv
mathematical_p0_seed42,shuffled,mathematical,0,42,qwen2.5-coder:7b,512,1024,results\llm_entropy\runs\mathematical_p0_seed42_shuffled.csv
mathematical_p0_seed42,random_uniform,mathematical,0,42,qwen2.5-coder:7b,512,1024,results\llm_entropy\runs\mathematical_p0_seed42_random_uniform.csv
philosophical_p0_seed42,none,philosophical,0,42,qwen2.5-coder:7b,301,1024,results\llm_entropy\runs\philosophical_p0_seed42_none.csv
philosophical_p0_seed42,shuffled,philosophical,0,42,qwen2.5-coder:7b,301,1024,results\llm_entropy\runs\philosophical_p0_seed42_shuffled.csv
philosophical_p0_seed42,random_uniform,philosophical,0,42,qwen2.5-coder:7b,301,1024,results\llm_entropy\runs\philosophical_p0_seed42_random_uniform.csv
factual_p0_seed42,none,ollama,factual,0,42,qwen2.5-coder:7b,128,256,results\llm_entropy\runs\factual_p0_seed42_none.csv
factual_p0_seed42,shuffled,ollama,factual,0,42,qwen2.5-coder:7b,128,256,results\llm_entropy\runs\factual_p0_seed42_shuffled.csv
factual_p0_seed42,random_uniform,ollama,factual,0,42,qwen2.5-coder:7b,128,256,results\llm_entropy\runs\factual_p0_seed42_random_uniform.csv
creative_p0_seed42,none,ollama,creative,0,42,qwen2.5-coder:7b,127,256,results\llm_entropy\runs\creative_p0_seed42_none.csv
creative_p0_seed42,shuffled,ollama,creative,0,42,qwen2.5-coder:7b,127,256,results\llm_entropy\runs\creative_p0_seed42_shuffled.csv
creative_p0_seed42,random_uniform,ollama,creative,0,42,qwen2.5-coder:7b,127,256,results\llm_entropy\runs\creative_p0_seed42_random_uniform.csv
mathematical_p0_seed42,none,ollama,mathematical,0,42,qwen2.5-coder:7b,128,256,results\llm_entropy\runs\mathematical_p0_seed42_none.csv
mathematical_p0_seed42,shuffled,ollama,mathematical,0,42,qwen2.5-coder:7b,128,256,results\llm_entropy\runs\mathematical_p0_seed42_shuffled.csv
mathematical_p0_seed42,random_uniform,ollama,mathematical,0,42,qwen2.5-coder:7b,128,256,results\llm_entropy\runs\mathematical_p0_seed42_random_uniform.csv
philosophical_p0_seed42,none,ollama,philosophical,0,42,qwen2.5-coder:7b,126,256,results\llm_entropy\runs\philosophical_p0_seed42_none.csv
philosophical_p0_seed42,shuffled,ollama,philosophical,0,42,qwen2.5-coder:7b,126,256,results\llm_entropy\runs\philosophical_p0_seed42_shuffled.csv
philosophical_p0_seed42,random_uniform,ollama,philosophical,0,42,qwen2.5-coder:7b,126,256,results\llm_entropy\runs\philosophical_p0_seed42_random_uniform.csv
factual_p0_seed42,none,ollama,factual,0,42,qwen2.5-coder:7b,128,256,results\llm_entropy\runs\factual_p0_seed42_none.csv
factual_p0_seed42,shuffled,ollama,factual,0,42,qwen2.5-coder:7b,128,256,results\llm_entropy\runs\factual_p0_seed42_shuffled.csv
factual_p0_seed42,random_uniform,ollama,factual,0,42,qwen2.5-coder:7b,128,256,results\llm_entropy\runs\factual_p0_seed42_random_uniform.csv
creative_p0_seed42,none,ollama,creative,0,42,qwen2.5-coder:7b,127,256,results\llm_entropy\runs\creative_p0_seed42_none.csv
creative_p0_seed42,shuffled,ollama,creative,0,42,qwen2.5-coder:7b,127,256,results\llm_entropy\runs\creative_p0_seed42_shuffled.csv
creative_p0_seed42,random_uniform,ollama,creative,0,42,qwen2.5-coder:7b,127,256,results\llm_entropy\runs\creative_p0_seed42_random_uniform.csv
mathematical_p0_seed42,none,ollama,mathematical,0,42,qwen2.5-coder:7b,128,256,results\llm_entropy\runs\mathematical_p0_seed42_none.csv
mathematical_p0_seed42,shuffled,ollama,mathematical,0,42,qwen2.5-coder:7b,128,256,results\llm_entropy\runs\mathematical_p0_seed42_shuffled.csv
mathematical_p0_seed42,random_uniform,ollama,mathematical,0,42,qwen2.5-coder:7b,128,256,results\llm_entropy\runs\mathematical_p0_seed42_random_uniform.csv
philosophical_p0_seed42,none,ollama,philosophical,0,42,qwen2.5-coder:7b,126,256,results\llm_entropy\runs\philosophical_p0_seed42_none.csv
philosophical_p0_seed42,shuffled,ollama,philosophical,0,42,qwen2.5-coder:7b,126,256,results\llm_entropy\runs\philosophical_p0_seed42_shuffled.csv
philosophical_p0_seed42,random_uniform,ollama,philosophical,0,42,qwen2.5-coder:7b,126,256,results\llm_entropy\runs\philosophical_p0_seed42_random_uniform.csv
factual_p0_seed42,none,llama-server,factual,0,42,qwen2.5-coder:7b,49,256,results\llm_entropy\runs\factual_p0_seed42_none.csv
factual_p0_seed42,shuffled,llama-server,factual,0,42,qwen2.5-coder:7b,49,256,results\llm_entropy\runs\factual_p0_seed42_shuffled.csv
factual_p0_seed42,random_uniform,llama-server,factual,0,42,qwen2.5-coder:7b,49,256,results\llm_entropy\runs\factual_p0_seed42_random_uniform.csv
creative_p0_seed42,none,llama-server,creative,0,42,qwen2.5-coder:7b,196,256,results\llm_entropy\runs\creative_p0_seed42_none.csv
creative_p0_seed42,shuffled,llama-server,creative,0,42,qwen2.5-coder:7b,196,256,results\llm_entropy\runs\creative_p0_seed42_shuffled.csv
creative_p0_seed42,random_uniform,llama-server,creative,0,42,qwen2.5-coder:7b,196,256,results\llm_entropy\runs\creative_p0_seed42_random_uniform.csv
factual_p0_seed42,none,llama-server,factual,0,42,qwen2.5-coder:7b,49,256,results\llm_entropy\runs\factual_p0_seed42_none.csv
factual_p0_seed42,shuffled,llama-server,factual,0,42,qwen2.5-coder:7b,49,256,results\llm_entropy\runs\factual_p0_seed42_shuffled.csv
factual_p0_seed42,random_uniform,llama-server,factual,0,42,qwen2.5-coder:7b,49,256,results\llm_entropy\runs\factual_p0_seed42_random_uniform.csv
creative_p0_seed42,none,llama-server,creative,0,42,qwen2.5-coder:7b,178,256,results\llm_entropy\runs\creative_p0_seed42_none.csv
creative_p0_seed42,shuffled,llama-server,creative,0,42,qwen2.5-coder:7b,178,256,results\llm_entropy\runs\creative_p0_seed42_shuffled.csv
creative_p0_seed42,random_uniform,llama-server,creative,0,42,qwen2.5-coder:7b,178,256,results\llm_entropy\runs\creative_p0_seed42_random_uniform.csv
mathematical_p0_seed42,none,llama-server,mathematical,0,42,qwen2.5-coder:7b,256,256,results\llm_entropy\runs\mathematical_p0_seed42_none.csv
mathematical_p0_seed42,shuffled,llama-server,mathematical,0,42,qwen2.5-coder:7b,256,256,results\llm_entropy\runs\mathematical_p0_seed42_shuffled.csv
mathematical_p0_seed42,random_uniform,llama-server,mathematical,0,42,qwen2.5-coder:7b,256,256,results\llm_entropy\runs\mathematical_p0_seed42_random_uniform.csv
mathematical_p0_seed42,none,llama-server,mathematical,0,42,qwen2.5-coder:7b,256,256,results\llm_entropy\runs\mathematical_p0_seed42_none.csv
mathematical_p0_seed42,shuffled,llama-server,mathematical,0,42,qwen2.5-coder:7b,256,256,results\llm_entropy\runs\mathematical_p0_seed42_shuffled.csv
mathematical_p0_seed42,random_uniform,llama-server,mathematical,0,42,qwen2.5-coder:7b,256,256,results\llm_entropy\runs\mathematical_p0_seed42_random_uniform.csv
philosophical_p0_seed42,none,llama-server,philosophical,0,42,qwen2.5-coder:7b,256,256,results\llm_entropy\runs\philosophical_p0_seed42_none.csv
philosophical_p0_seed42,shuffled,llama-server,philosophical,0,42,qwen2.5-coder:7b,256,256,results\llm_entropy\runs\philosophical_p0_seed42_shuffled.csv
philosophical_p0_seed42,random_uniform,llama-server,philosophical,0,42,qwen2.5-coder:7b,256,256,results\llm_entropy\runs\philosophical_p0_seed42_random_uniform.csv
philosophical_p0_seed42,none,llama-server,philosophical,0,42,qwen2.5-coder:7b,202,256,results\llm_entropy\runs\philosophical_p0_seed42_none.csv
philosophical_p0_seed42,shuffled,llama-server,philosophical,0,42,qwen2.5-coder:7b,202,256,results\llm_entropy\runs\philosophical_p0_seed42_shuffled.csv
philosophical_p0_seed42,random_uniform,llama-server,philosophical,0,42,qwen2.5-coder:7b,202,256,results\llm_entropy\runs\philosophical_p0_seed42_random_uniform.csv
factual_p0_seed42,none,llama-server,factual,0,42,qwen2.5-coder:7b,256,256,results\llm_entropy\runs\factual_p0_seed42_none.csv
factual_p0_seed42,shuffled,llama-server,factual,0,42,qwen2.5-coder:7b,256,256,results\llm_entropy\runs\factual_p0_seed42_shuffled.csv
factual_p0_seed42,random_uniform,llama-server,factual,0,42,qwen2.5-coder:7b,256,256,results\llm_entropy\runs\factual_p0_seed42_random_uniform.csv
creative_p0_seed42,none,llama-server,creative,0,42,qwen2.5-coder:7b,256,256,results\llm_entropy\runs\creative_p0_seed42_none.csv
creative_p0_seed42,shuffled,llama-server,creative,0,42,qwen2.5-coder:7b,256,256,results\llm_entropy\runs\creative_p0_seed42_shuffled.csv
creative_p0_seed42,random_uniform,llama-server,creative,0,42,qwen2.5-coder:7b,256,256,results\llm_entropy\runs\creative_p0_seed42_random_uniform.csv
mathematical_p0_seed42,none,llama-server,mathematical,0,42,qwen2.5-coder:7b,256,256,results\llm_entropy\runs\mathematical_p0_seed42_none.csv
mathematical_p0_seed42,shuffled,llama-server,mathematical,0,42,qwen2.5-coder:7b,256,256,results\llm_entropy\runs\mathematical_p0_seed42_shuffled.csv
